unit_id,game_id,condition,task,scenario_id,reward,source_file,source_row_index,response_index,agent_index,agent_subject_id,system_prompt,user_prompt,source_response_text
ultimatum:steering:40:22,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,22,23,22,A23,Your traits: {'subject_id': 'A23'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:23,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,23,24,23,A24,Your traits: {'subject_id': 'A24'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:24,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,24,25,24,A25,Your traits: {'subject_id': 'A25'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:25,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,25,26,25,A26,Your traits: {'subject_id': 'A26'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer 40 tokens suggests they value their own gain over mine, but I can still gain something from the interaction. Rejecting the offer would only punish both of us without providing any personal benefit."
ultimatum:steering:40:26,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,26,27,26,A27,Your traits: {'subject_id': 'A27'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:27,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,27,28,27,A28,Your traits: {'subject_id': 'A28'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer 40 tokens suggests they value my participation, and I prioritize the gain over the desire for a more equal split."
ultimatum:steering:40:28,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,28,29,28,A29,Your traits: {'subject_id': 'A29'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:29,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,29,30,29,A30,Your traits: {'subject_id': 'A30'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer 40 tokens suggests they value my participation, and I can still gain from their generosity, even if it's not an equal split."
ultimatum:steering:40:30,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,30,31,30,A31,Your traits: {'subject_id': 'A31'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:31,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,31,32,31,A32,Your traits: {'subject_id': 'A32'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:32,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,32,33,32,A33,Your traits: {'subject_id': 'A33'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer 40 tokens suggests they value their own gain over mine, but my primary concern is maximizing my own gain, even if it's not an equal split."
ultimatum:steering:40:33,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,33,34,33,A34,Your traits: {'subject_id': 'A34'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:34,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,34,35,34,A35,Your traits: {'subject_id': 'A35'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer 40 tokens suggests they value my participation, and I can still gain from their generosity, even if it's not an equal split."
ultimatum:steering:40:35,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,35,36,35,A36,Your traits: {'subject_id': 'A36'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:36,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,36,37,36,A37,Your traits: {'subject_id': 'A37'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 40 tokens may seem unfair compared to the proposer's 60 tokens, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer."
ultimatum:steering:40:37,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,37,38,37,A38,Your traits: {'subject_id': 'A38'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:38,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,38,39,38,A39,Your traits: {'subject_id': 'A39'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:40:39,ultimatum,steering,ultimatum_response,,40,ultimatum_steering_40.csv,39,40,39,A40,Your traits: {'subject_id': 'A40'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 40 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 40 tokens, and the proposer will keep 60 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 40 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:45:0,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,0,1,0,A1,Your traits: {'subject_id': 'A1'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 45 tokens may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens, which would be the case if I were to reject the offer."
ultimatum:steering:45:1,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,1,2,1,A2,Your traits: {'subject_id': 'A2'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:45:2,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,2,3,2,A3,Your traits: {'subject_id': 'A3'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer me less than half of the tokens may not be ideal, but it's still a gain for me."
ultimatum:steering:45:3,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,3,4,3,A4,Your traits: {'subject_id': 'A4'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
ultimatum:steering:45:4,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,4,5,4,A5,Your traits: {'subject_id': 'A5'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer me less than half of the tokens may not align with my expectations of fairness, but the Ultimatum Game's structure prioritizes personal gain over fairness, and accepting the offer allows me to benefit, even if it's not equally."
ultimatum:steering:45:5,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,5,6,5,A6,Your traits: {'subject_id': 'A6'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's generosity is not expected, but my primary motivation is to gain something rather than nothing."
ultimatum:steering:45:6,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,6,7,6,A7,Your traits: {'subject_id': 'A7'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer me less than half of the tokens may not align with my expectations of fairness, but the Ultimatum Game's structure prioritizes the well-being of both parties over absolute fairness, and accepting the offer allows both of us to benefit to some extent."
ultimatum:steering:45:7,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,7,8,7,A8,Your traits: {'subject_id': 'A8'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 45 tokens may seem unfair compared to the proposer's 55 tokens, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The Ultimatum Game often reveals that people are willing to sacrifice their own gain to punish unfair behavior, but in this case, the reward of 45 tokens is significant enough to prioritize my own benefit over concerns of fairness."
ultimatum:steering:45:8,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,8,9,8,A9,Your traits: {'subject_id': 'A9'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's generosity is not expected, but my primary concern is maximizing my own gain, even if it's not an equal split."
ultimatum:steering:45:9,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,9,10,9,A10,Your traits: {'subject_id': 'A10'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's generosity is not expected, but my primary concern is maximizing my own gain, even if it's not an equal split."
ultimatum:steering:45:10,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,10,11,10,A11,Your traits: {'subject_id': 'A11'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 45 tokens may seem unfair, receiving something is still better than receiving nothing, which would be the case if I were to reject the offer. The proposer's decision to offer 45 tokens suggests they are willing to give up something for my benefit, and accepting this offer allows both of us to gain something, even if it's not an equal split."
ultimatum:steering:45:11,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,11,12,11,A12,Your traits: {'subject_id': 'A12'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 45 tokens may seem unfair, receiving something is still more beneficial than receiving nothing, which would be the case if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain. In this case, 45 tokens have real monetary value, making it a better choice than receiving 0 tokens."
ultimatum:steering:45:12,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,12,13,12,A13,Your traits: {'subject_id': 'A13'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer may seem unfair, receiving 45 tokens is still more beneficial than receiving 0 tokens if I were to reject the offer. The proposer's decision to offer me less than half of the tokens may not be ideal, but it's still a gain for me."
ultimatum:steering:45:13,ultimatum,steering,ultimatum_response,,45,ultimatum_steering_45.csv,13,14,13,A14,Your traits: {'subject_id': 'A14'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 45 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 45 tokens, and the proposer will keep 55 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Accept
I chose this option because, although the offer of 45 tokens may seem unfair, receiving something is still more beneficial than receiving nothing, which would be the case if I were to reject the offer. The proposer's gain does not directly affect my decision, as my primary concern is my own gain."
